"","cpid","crop.name","crop.category","cropid","variable","value"
"5510","PALAMU","KARELA(BITTER GOURD)","VEGETABLES",610,"15",1
"5511","PALAMU","LOKI(BOTTLE GOURD)","VEGETABLES",611,"15",1
"5512","PALAMU","CAULIFLOWER","VEGETABLES",612,"15",1
"5514","PALAMU","JHINGA ","VEGETABLES",614,"15",1
"5516","PALAMU","LAHSUN(GARLIC)","VEGETABLES",616,"15",1
"5517","PALAMU","SEM ","VEGETABLES",617,"15",1
"5518","PALAMU","KOHRA(PUMPKIN)","VEGETABLES",618,"15",1
"5522","PALAMU","BOTALI ","VEGETABLES",622,"15",1
"5525","PALAMU","PALAK(SPINACH)","VEGETABLES",625,"15",1
"5526","PALAMU","DHANIA(CORIANDER)","VEGETABLES",626,"15",1
"5527","PALAMU","METHI(FENUGREEK)","VEGETABLES",627,"15",1
"5532","BANKURA","PADDY","CEREALS",101,"15",1
"5536","BANKURA","RAHER ","PULSES",201,"15",1
"5537","BANKURA","CHOLA","PULSES",202,"15",1
"5538","BANKURA","ROMA  ","PULSES",203,"15",1
"5542","BANKURA","DUMUR ","PULSES",207,"15",1
"5543","BANKURA","MUSTARD","OILSEEDS",301,"15",1
"5544","BANKURA","TISI ","OILSEEDS",302,"15",1
"5545","BANKURA","KHASLA ","OILSEEDS",303,"15",1
"5546","BANKURA","TAMARIND","FRUIT",501,"15",1
"5547","BANKURA","MANGO","FRUIT",502,"15",1
"5548","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"15",1
"5549","BANKURA","JACKFRUIT","FRUIT",504,"15",1
"5550","BANKURA","BEL","FRUIT",505,"15",1
"5551","BANKURA","AMRA (  MANGO)","FRUIT",506,"15",1
"5552","BANKURA","DATE","FRUIT",507,"15",1
"5553","BANKURA","PLUM","FRUIT",508,"15",1
"5554","BANKURA","GUVAVA","FRUIT",509,"15",1
"5555","BANKURA","CUSTARD APPLE ","FRUIT",510,"15",1
"5556","BANKURA","KUL ","FRUIT",511,"15",1
"5558","BANKURA","BEDANA (POMERGRANATE)","FRUIT",513,"15",1
"5562","BANKURA","WATER MELON","FRUIT",517,"15",1
"5564","BANKURA","POTATO","VEGETABLES",601,"15",1
"5565","BANKURA","GREEN ONION","VEGETABLES",602,"15",1
"5566","BANKURA","BRINJAL","VEGETABLES",603,"15",1
"5567","BANKURA","RADDISH","VEGETABLES",604,"15",1
"5568","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"15",1
"5569","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"15",1
"5570","BANKURA","MALHAN (FRENCH BEANS)","VEGETABLES",607,"15",1
"5571","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"15",1
"5572","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"15",1
"5573","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"15",1
"5574","BANKURA","LADY'S FINGER","VEGETABLES",611,"15",1
"5575","BANKURA","JHINGA","VEGETABLES",612,"15",1
"5576","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"15",1
"5577","BANKURA","BARBATI","VEGETABLES",614,"15",1
"5578","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"15",1
"5579","BANKURA","KUNDRI","VEGETABLES",616,"15",1
"5580","BANKURA","OLL KAPHI  (ROOT VEGETABLE)","VEGETABLES",617,"15",1
"5581","BANKURA","KHAM ALU  (ROOT VEGETABLE)","VEGETABLES",618,"15",1
"5582","BANKURA","GREEN CHILLIES","VEGETABLES",619,"15",1
"5584","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"15",1
"5585","BANKURA","PURUI / PUI  (LEAFY VEGETABLE)","VEGETABLES",622,"15",1
"5586","BANKURA","TOMATO","VEGETABLES",623,"15",1
"5587","BANKURA","SIM","VEGETABLES",624,"15",1
"5588","BANKURA","LASUN (GARLIC)","VEGETABLES",625,"15",1
"5590","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"15",1
"5591","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"15",1
"5592","BANKURA","CAULIFLOWER","VEGETABLES",629,"15",1
"5593","BANKURA","CABBAGE","VEGETABLES",630,"15",1
"5594","BANKURA","PUMPKIN","VEGETABLES",631,"15",1
"5595","BANKURA","SHOSHA (CUCUMBER)","VEGETABLES",632,"15",1
"5596","KACHCHH","JOWAR","CEREALS",101,"16",1
"5597","KACHCHH","BAJRA","CEREALS",102,"16",1
"5598","KACHCHH","WHEAT","CEREALS",103,"16",1
"5599","KACHCHH","MUG","PULSES",201,"16",1
"5600","KACHCHH","MATH","PULSES",202,"16",1
"5602","KACHCHH","ARANDA","OILSEEDS",301,"16",1
"5603","KACHCHH","TAL (SESAME)","OILSEEDS",302,"16",1
"5604","KACHCHH","GROUNDNUT(MUNGFALI)","OILSEEDS",303,"16",1
"5605","KACHCHH","RAYDO (MUSTARD)","OILSEEDS",304,"16",1
"5606","KACHCHH","SUNFLOWER","OILSEEDS",305,"16",1
"5607","KACHCHH","KAPAS(COTTON)","FIBRE",401,"16",1
"5611","KACHCHH","RIGAN (BRINJAL)","VEGETABLES",601,"16",1
"5612","KACHCHH","MARCHA (MIRCHI)","VEGETABLES",602,"16",1
"5613","KACHCHH","TAMETA(TOMATO)","VEGETABLES",603,"16",1
"5614","KACHCHH","MULI(RADDISH)","VEGETABLES",604,"16",1
"5615","KACHCHH","DHANA (DHANIYA)","VEGETABLES",605,"16",1
"5616","KACHCHH","DUDHI(LOUKI)","VEGETABLES",606,"16",1
"5617","KACHCHH","DUNGLI (ONION)","VEGETABLES",607,"16",1
"5618","KACHCHH","BHINDA(OKRA)","VEGETABLES",608,"16",1
"5622","KACHCHH","SOVIN (GOUVAR)","OTHERS",701,"16",1
"5623","KACHCHH","ISABGOL","OTHERS",702,"16",1
"5624","DEVAS","JOWAR","CEREALS",101,"16",1
"5625","DEVAS","MAKKA(MAIZE)","CEREALS",102,"16",1
"5626","DEVAS","DHAN(PADDY)","CEREALS",103,"16",1
"5627","DEVAS","RAJGARA","CEREALS",104,"16",1
"5628","DEVAS","BAJRA","CEREALS",105,"16",1
"5629","DEVAS","GENHU(WHEAT)","CEREALS",104,"16",1
"5630","DEVAS","TUAR","PULSES",201,"16",1
"5631","DEVAS","CHANA","PULSES",202,"16",1
"5632","DEVAS","CHAWLA","PULSES",203,"16",1
"5633","DEVAS","URAD","PULSES",204,"16",1
"5634","DEVAS","MUNG","PULSES",205,"16",1
"5635","DEVAS","SOYABEAN","OILSEEDS",301,"16",1
"5636","DEVAS","MUNGFALI(GROUNDNUT)","OILSEEDS",302,"16",1
"5637","DEVAS","TILLEE(SESAME)","OILSEEDS",303,"16",1
"5638","DEVAS","KAPAS(COTTON)","FIBRE",401,"16",1
"5639","DEVAS","AAM(MANGO)","FRUIT",501,"16",1
"5640","DEVAS","NARIYAL(COCUNUT)","FRUIT",502,"16",1
"5641","DEVAS","JAM","FRUIT",503,"16",1
"5642","DEVAS","JAMUN","FRUIT",504,"16",1
"5643","DEVAS","PAPITA","FRUIT",505,"16",1
"5644","DEVAS","TARBUJ","FRUIT",506,"16",1
"5645","DEVAS","KHARBUJ","FRUIT",507,"16",1
"5646","DEVAS","AMROOD","FRUIT",508,"16",1
"5647","DEVAS","SITAFAL","FRUIT",509,"16",1
"5648","DEVAS","ANAR","FRUIT",510,"16",1
"5649","DEVAS","TEMRU","FRUIT",511,"16",1
"5650","DEVAS","KHAJUR(DATES)","FRUIT",512,"16",1
"5651","DEVAS","BILLA","FRUIT",513,"16",1
"5652","DEVAS","BAIR(INDIAN APPLE)","FRUIT",514,"16",1
"5653","DEVAS","MAHUA","FRUIT",515,"16",1
"5654","DEVAS","IMALI(TAMARIND)","FRUIT",516,"16",1
"5655","DEVAS","KAILA","FRUIT",517,"16",1
"5656","DEVAS","AWLA(GOOSEBERRY)","FRUIT",518,"16",1
"5657","DEVAS","BADAM","FRUIT",519,"16",1
"5658","DEVAS","CHIKU","FRUIT",520,"16",1
"5659","DEVAS","KARUNDA","FRUIT",521,"16",1
"5660","DEVAS","NIMBU(LEMON)","FRUIT",522,"16",1
"5662","DEVAS","KATAR","FRUIT",524,"16",1
"5663","DEVAS","BHINDI(OKRA)","VEGETABLES",601,"16",1
"5664","DEVAS","KARELA(BITTER GOURD)","VEGETABLES",602,"16",1
"5665","DEVAS","KAKADI","VEGETABLES",603,"16",1
"5666","DEVAS","BAINGAN(BRINJAL)","VEGETABLES",604,"16",1
"5667","DEVAS","GOBHI(CAULIFLOWER)","VEGETABLES",605,"16",1
"5668","DEVAS","TAMATAR(TOMATO)","VEGETABLES",606,"16",1
"5670","DEVAS","MULI(RADDISH)","VEGETABLES",608,"16",1
"5671","DEVAS","PALAK(SPINACH)","VEGETABLES",609,"16",1
"5672","DEVAS","MAITHI(FENUGREEK)","VEGETABLES",610,"16",1
"5673","DEVAS","AALU(POTATO)","VEGETABLES",611,"16",1
"5674","DEVAS","BATLA","VEGETABLES",612,"16",1
"5675","DEVAS","DHANIYA(CORIANDER)","VEGETABLES",613,"16",1
"5676","DEVAS","MIRCHI(CHILLIES)","VEGETABLES",614,"16",1
"5677","DEVAS","ARABI(TARO)","VEGETABLES",615,"16",1
"5678","DEVAS","GILKI","VEGETABLES",616,"16",1
"5679","DEVAS","GAWARFALI(CLUSTER BEANS)","VEGETABLES",617,"16",1
"5680","DEVAS","LOKI(BOTTLE GOURD)","VEGETABLES",618,"16",1
"5681","DEVAS","KADDU(PUMPKIN)","VEGETABLES",619,"16",1
"5682","DEVAS","TORIYA (RIDGE GOURD)","VEGETABLES",620,"16",1
"5683","DEVAS","TUMADI","VEGETABLES",621,"16",1
"5684","DEVAS","JHUMAKI","VEGETABLES",622,"16",1
"5685","DEVAS","BALAR","VEGETABLES",624,"16",1
"5686","DEVAS","SURJNAFALI","VEGETABLES",625,"16",1
"5688","DEVAS","DANGARI","VEGETABLES",627,"16",1
"5689","DEVAS","AMADI","VEGETABLES",628,"16",1
"5692","DEVAS","ARANDI","VEGETABLES",631,"16",1
"5693","KHANDWA","JOWAR","CEREALS",101,"16",1
"5694","KHANDWA","MAIZE","CEREALS",102,"16",1
"5695","KHANDWA","WHEAT","CEREALS",103,"16",1
"5696","KHANDWA","PADDY","CEREALS",104,"16",1
"5697","KHANDWA","SAWARIYA","PULSES",201,"16",1
"5698","KHANDWA","CODU","PULSES",202,"16",1
"5699","KHANDWA","KUTKI","PULSES",203,"16",1
"5700","KHANDWA","BADALI","PULSES",204,"16",1
"5701","KHANDWA","GRAM","PULSES",205,"16",1
"5702","KHANDWA","TUWAR","PULSES",206,"16",1
"5703","KHANDWA","URAD","PULSES",207,"16",1
"5704","KHANDWA","MUNG","PULSES",208,"16",1
"5705","KHANDWA","CHAWALA","PULSES",209,"16",1
"5706","KHANDWA","MASOOR","PULSES",210,"16",1
"5707","KHANDWA","SOYABEAN","OILSEEDS",301,"16",1
"5708","KHANDWA","MUNGFALI (GROUNDNUT)","OILSEEDS",302,"16",1
"5709","KHANDWA","TILLI(SESAME)","OILSEEDS",303,"16",1
"5710","KHANDWA","COTTON","FIBRE",401,"16",1
"5711","KHANDWA","JAM","FRUIT",501,"16",1
"5712","KHANDWA","AAM(MANGO)","FRUIT",502,"16",1
"5713","KHANDWA","JAMUN(BLACK PLUM)","FRUIT",503,"16",1
"5714","KHANDWA","BER (INDIAN APPLE)","FRUIT",504,"16",1
"5715","KHANDWA","AAWALA(GOOSEBERRY)","FRUIT",505,"16",1
"5716","KHANDWA","MAHUWA","FRUIT",506,"16",1
"5717","KHANDWA","TEMRU","FRUIT",507,"16",1
"5718","KHANDWA","NIMBU(LEMON)","FRUIT",508,"16",1
"5719","KHANDWA","SITAFAL(CUSTARD APPLE)","FRUIT",509,"16",1
"5720","KHANDWA","KELA(BANANA)","FRUIT",510,"16",1
"5721","KHANDWA","PAPITA(PAPPAYA)","FRUIT",511,"16",1
"5722","KHANDWA","KATAL (JACKFRUIT)","FRUIT",512,"16",1
"5723","KHANDWA","IMALI(TAMARIND)","FRUIT",513,"16",1
"5724","KHANDWA","SUGARCANE","FRUIT",514,"16",1
"5725","KHANDWA","BEGAN(BRINJAL)","VEGETABLES",601,"16",1
"5726","KHANDWA","BALAR","VEGETABLES",602,"16",1
"5727","KHANDWA","PALAK(SPINACH)","VEGETABLES",603,"16",1
"5728","KHANDWA","METHI(FENUGREEK)","VEGETABLES",604,"16",1
"5729","KHANDWA","BHINDI(OKRA)","VEGETABLES",605,"16",1
"5730","KHANDWA","KARELA(BITTER GOURD)","VEGETABLES",606,"16",1
"5731","KHANDWA","GAWARFALI(CLUSTER BEANS)","VEGETABLES",607,"16",1
"5732","KHANDWA","KADU(PUMPKIN)","VEGETABLES",608,"16",1
"5733","KHANDWA","GILKI","VEGETABLES",609,"16",1
"5734","KHANDWA","MUTTOR(PEAS)","VEGETABLES",610,"16",1
"5735","KHANDWA","LOKI(BOTTLE GOURD)","VEGETABLES",611,"16",1
"5736","KHANDWA","AMADI KI BHAJI","VEGETABLES",612,"16",1
"5737","KHANDWA","MIRCH","VEGETABLES",613,"16",1
"5738","KHANDWA","GAJAR(CARROT)","VEGETABLES",614,"16",1
"5739","KHANDWA","MULI(RADDISH)","VEGETABLES",615,"16",1
"5740","MAHBUBNAGAR","RICE","CEREALS",101,"16",1
"5741","MAHBUBNAGAR","JOWAR","CEREALS",102,"16",1
"5745","MAHBUBNAGAR","KANDI","PULSES",203,"16",1
"5747","MAHBUBNAGAR","GREEN GRAM ","PULSES",205,"16",1
"5749","MAHBUBNAGAR","BEBBARLU","PULSES",207,"16",1
"5751","MAHBUBNAGAR","PALLI","OILSEEDS",301,"16",1
"5754","MAHBUBNAGAR","SESAME","OILSEEDS",304,"16",1
"5756","MAHBUBNAGAR","MANGO","FRUIT",501,"16",1
"5760","MAHBUBNAGAR","NALLA NERADI PANDU","FRUIT",505,"16",1
"5761","MAHBUBNAGAR","MANGA PANDU","FRUIT",506,"16",1
"5762","MAHBUBNAGAR","GANGA RENI PANDU","FRUIT",507,"16",1
"5763","MAHBUBNAGAR","GUAVA ","FRUIT",508,"16",1
"5764","MAHBUBNAGAR","SAPOTA","FRUIT",509,"16",1
"5765","MAHBUBNAGAR","PAALAKURA  (LEAFYVEGETABLE)                                                                                                                                ","VEGETABLES",601,"16",1
"5766","MAHBUBNAGAR","MENTHEM  (LEAFYVEGETABLE)                             ","VEGETABLES",602,"16",1
"5768","MAHBUBNAGAR","MIRCHI","VEGETABLES",604,"16",1
"5769","MAHBUBNAGAR","VANKAAYA","VEGETABLES",605,"16",11
"5770","MAHBUBNAGAR","BENDA ","VEGETABLES",606,"16",1
"5771","MAHBUBNAGAR","SORAKAAYA","VEGETABLES",607,"16",1
"5773","MAHBUBNAGAR","ULLIGADDA","VEGETABLES",609,"16",1
"5774","MAHBUBNAGAR","TOTA KURA(LEAFY VEGETABLE)","VEGETABLES",610,"16",1
"5776","MALKANGIRI","PADDY","CEREALS",102,"16",1
"5777","MALKANGIRI","RAGI","CEREALS",103,"16",1
"5778","MALKANGIRI","SUA (MILLETS)","CEREALS",104,"16",1
"5779","MALKANGIRI","SWEET CORN","CEREALS",105,"16",1
"5780","MALKANGIRI","BOROBOTI","PULSES",201,"16",1
"5781","MALKANGIRI","DONGORRANI","PULSES",202,"16",1
"5782","MALKANGIRI","HORSE GRAM","PULSES",203,"16",1
"5783","MALKANGIRI","JHUDUNGO","PULSES",204,"16",1
"5784","MALKANGIRI","PIGEON PEA","PULSES",205,"16",1
"5785","MALKANGIRI","BLACK GRAM","PULSES",206,"16",1
"5786","MALKANGIRI","GREEN GRAM","PULSES",207,"16",1
"5787","MALKANGIRI","ALSI","OILSEEDS",301,"16",1
"5788","MALKANGIRI","SEASAME","OILSEEDS",302,"16",1
"5799","MALKANGIRI","PAPAYA","FRUIT",503,"16",1
"5801","MALKANGIRI"," YAM ROOT","VEGETABLES",601,"16",1
"5802","MALKANGIRI","ASH GOURD","VEGETABLES",602,"16",1
"5804","MALKANGIRI","BEANS","VEGETABLES",604,"16",1
"5805","MALKANGIRI","BITTER GOURD","VEGETABLES",605,"16",1
"5806","MALKANGIRI","BLACK BEANS","VEGETABLES",606,"16",1
"5807","MALKANGIRI","BOTTLE GOURD","VEGETABLES",607,"16",1
"5808","MALKANGIRI","BRINJAL","VEGETABLES",608,"16",1
"5809","MALKANGIRI","BUTTER BEANS","VEGETABLES",609,"16",1
"5813","MALKANGIRI","DRUMSTICKS","VEGETABLES",613,"16",1
"5814","MALKANGIRI","EDDOE ( ROOT VEGETABLE)","VEGETABLES",614,"16",1
"5815","MALKANGIRI","EVY GOURD","VEGETABLES",615,"16",1
"5816","MALKANGIRI","KIDNEY BEANS","VEGETABLES",616,"16",1
"5818","MALKANGIRI","LADY’S FINGER","VEGETABLES",618,"16",1
"5820","MALKANGIRI","PUMPKIN","VEGETABLES",620,"16",1
"5821","MALKANGIRI","RADISH","VEGETABLES",621,"16",1
"5822","MALKANGIRI","RIDGE GOURD","VEGETABLES",622,"16",1
"5823","MALKANGIRI","SNAKE GOURD","VEGETABLES",623,"16",1
"5825","MALKANGIRI","TOMATO","VEGETABLES",625,"16",1
"5827","MALKANGIRI","CHILLI","VEGETABLES",627,"16",1
"5830","MALKANGIRI","GINGER","VEGETABLES",630,"16",1
"5832","MALKANGIRI","TURMERIC","VEGETABLES",632,"16",1
"5833","PALAMU","MAKKA(MAIZE)","CEREALS",101,"16",1
"5834","PALAMU"," DHAN(PADDY)","CEREALS",102,"16",1
"5835","PALAMU","GENHU(WHEAT)","CEREALS",103,"16",1
"5842","PALAMU","ARHAR","PULSES",201,"16",1
"5843","PALAMU","GRAM","PULSES",202,"16",1
"5844","PALAMU","MASOOR","PULSES",203,"16",1
"5845","PALAMU","KURTHI","PULSES",204,"16",1
"5846","PALAMU","BODI","PULSES",205,"16",1
"5848","PALAMU","KHESARI ","PULSES",207,"16",1
"5850","PALAMU","MOONG","PULSES",209,"16",1
"5853","PALAMU","TISI","OILSEEDS",302,"16",1
"5854","PALAMU","SARSO(MUSTARD)","OILSEEDS",303,"16",1
"5856","PALAMU","TIL(SESAME)","OILSEEDS",305,"16",1
"5858","PALAMU","MAHUA FRUIT","FRUIT",501,"16",1
"5859","PALAMU","AAM(MANGO)","FRUIT",502,"16",1
"5861","PALAMU","AMRUD(GUVAVA)","FRUIT",504,"16",1
"5876","PALAMU","TAMATOR(TOMATO)","VEGETABLES",603,"16",1
"5877","PALAMU","AALU(POTATO)","VEGETABLES",604,"16",1
"5878","PALAMU","PYAJ(ONION)","VEGETABLES",605,"16",1
"5880","PALAMU","MULLI(RADDISH)","VEGETABLES",607,"16",1
"5881","PALAMU","MIRCHA(CHILLIES)","VEGETABLES",608,"16",1
"5889","PALAMU","LAHSUN(GARLIC)","VEGETABLES",616,"16",1
"5899","PALAMU","DHANIA(CORIANDER)","VEGETABLES",626,"16",1
"5905","BANKURA","PADDY","CEREALS",101,"16",1
"5909","BANKURA","RAHER ","PULSES",201,"16",1
"5910","BANKURA","CHOLA","PULSES",202,"16",1
"5911","BANKURA","ROMA  ","PULSES",203,"16",1
"5915","BANKURA","DUMUR ","PULSES",207,"16",1
"5917","BANKURA","TISI ","OILSEEDS",302,"16",1
"5918","BANKURA","KHASLA ","OILSEEDS",303,"16",1
"5920","BANKURA","MANGO","FRUIT",502,"16",1
"5921","BANKURA","JAM / KUT (BLACKBERRY)","FRUIT",503,"16",1
"5922","BANKURA","JACKFRUIT","FRUIT",504,"16",1
"5923","BANKURA","BEL","FRUIT",505,"16",1
"5924","BANKURA","AMRA (  MANGO)","FRUIT",506,"16",1
"5925","BANKURA","DATE","FRUIT",507,"16",1
"5926","BANKURA","PLUM","FRUIT",508,"16",1
"5927","BANKURA","GUVAVA","FRUIT",509,"16",1
"5928","BANKURA","CUSTARD APPLE ","FRUIT",510,"16",1
"5929","BANKURA","KUL ","FRUIT",511,"16",1
"5931","BANKURA","BEDANA (POMERGRANATE)","FRUIT",513,"16",1
"5935","BANKURA","WATER MELON","FRUIT",517,"16",1
"5937","BANKURA","POTATO","VEGETABLES",601,"16",1
"5938","BANKURA","GREEN ONION","VEGETABLES",602,"16",1
"5939","BANKURA","BRINJAL","VEGETABLES",603,"16",1
"5940","BANKURA","RADDISH","VEGETABLES",604,"16",1
"5941","BANKURA","LAU(BOTTLE GOURD)","VEGETABLES",605,"16",1
"5942","BANKURA","NOTE SHAK  (LEAFY VEGETABLE)","VEGETABLES",606,"16",1
"5944","BANKURA","MUNGA ( DRUMSTICK)","VEGETABLES",608,"16",1
"5945","BANKURA","PEPE (PAPAYA)","VEGETABLES",609,"16",1
"5946","BANKURA","SARU/ALTI (ROOT VEGETABLE)","VEGETABLES",610,"16",1
"5947","BANKURA","LADY'S FINGER","VEGETABLES",611,"16",1
"5948","BANKURA","JHINGA","VEGETABLES",612,"16",1
"5949","BANKURA","KARLA (BITTER GOURD )","VEGETABLES",613,"16",1
"5950","BANKURA","BARBATI","VEGETABLES",614,"16",1
"5951","BANKURA","KALMI SHAK  (LEAFY VEGETABLE)","VEGETABLES",615,"16",1
"5952","BANKURA","KUNDRI","VEGETABLES",616,"16",1
"5953","BANKURA","OLL KAPHI  (ROOT VEGETABLE)","VEGETABLES",617,"16",1
"5955","BANKURA","GREEN CHILLIES","VEGETABLES",619,"16",1
"5956","BANKURA","RED CHILLIES","VEGETABLES",620,"16",1
"5957","BANKURA","PALANG SHAK  (LEAFY VEGETABLE)","VEGETABLES",621,"16",1
"5958","BANKURA","PURUI / PUI  (LEAFY VEGETABLE)","VEGETABLES",622,"16",1
"5959","BANKURA","TOMATO","VEGETABLES",623,"16",1
"5960","BANKURA","SIM","VEGETABLES",624,"16",1
"5961","BANKURA","LASUN (GARLIC)","VEGETABLES",625,"16",1
"5962","BANKURA","ONION","VEGETABLES",626,"16",1
"5963","BANKURA","KULATHI SHAK  (LEAFY VEGETABLE)","VEGETABLES",627,"16",1
"5964","BANKURA","HINCHA SHAK (LEAFY VEGETABLE)","VEGETABLES",628,"16",1
"5965","BANKURA","CAULIFLOWER","VEGETABLES",629,"16",1
"5966","BANKURA","CABBAGE","VEGETABLES",630,"16",1
"5967","BANKURA","PUMPKIN","VEGETABLES",631,"16",1
"5968","BANKURA","SHOSHA (CUCUMBER)","VEGETABLES",632,"16",1
"5969","KACHCHH","JOWAR","CEREALS",101,"17",1
"5970","KACHCHH","BAJRA","CEREALS",102,"17",1
"5971","KACHCHH","WHEAT","CEREALS",103,"17",1
"5972","KACHCHH","MUG","PULSES",201,"17",1
"5973","KACHCHH","MATH","PULSES",202,"17",1
"5975","KACHCHH","ARANDA","OILSEEDS",301,"17",1
"5976","KACHCHH","TAL (SESAME)","OILSEEDS",302,"17",1
"5977","KACHCHH","GROUNDNUT(MUNGFALI)","OILSEEDS",303,"17",1
"5978","KACHCHH","RAYDO (MUSTARD)","OILSEEDS",304,"17",1
"5980","KACHCHH","KAPAS(COTTON)","FIBRE",401,"17",1
"5984","KACHCHH","RIGAN (BRINJAL)","VEGETABLES",601,"17",1
"5986","KACHCHH","TAMETA(TOMATO)","VEGETABLES",603,"17",1
"5997","DEVAS","JOWAR","CEREALS",101,"17",1
"5998","DEVAS","MAKKA(MAIZE)","CEREALS",102,"17",1
"5999","DEVAS","DHAN(PADDY)","CEREALS",103,"17",1
"6001","DEVAS","BAJRA","CEREALS",105,"17",1
"6002","DEVAS","GENHU(WHEAT)","CEREALS",104,"17",1
"6003","DEVAS","TUAR","PULSES",201,"17",1
"6004","DEVAS","CHANA","PULSES",202,"17",1
"6005","DEVAS","CHAWLA","PULSES",203,"17",1
"6006","DEVAS","URAD","PULSES",204,"17",1
"6007","DEVAS","MUNG","PULSES",205,"17",1
"6008","DEVAS","SOYABEAN","OILSEEDS",301,"17",1
"6009","DEVAS","MUNGFALI(GROUNDNUT)","OILSEEDS",302,"17",1
"6010","DEVAS","TILLEE(SESAME)","OILSEEDS",303,"17",1
"6011","DEVAS","KAPAS(COTTON)","FIBRE",401,"17",1
"6014","DEVAS","JAM","FRUIT",503,"17",1
"6015","DEVAS","JAMUN","FRUIT",504,"17",1
"6016","DEVAS","PAPITA","FRUIT",505,"17",1
"6017","DEVAS","TARBUJ","FRUIT",506,"17",1
"6018","DEVAS","KHARBUJ","FRUIT",507,"17",1
"6019","DEVAS","AMROOD","FRUIT",508,"17",1
"6020","DEVAS","SITAFAL","FRUIT",509,"17",1
"6021","DEVAS","ANAR","FRUIT",510,"17",1
"6022","DEVAS","TEMRU","FRUIT",511,"17",1
"6023","DEVAS","KHAJUR(DATES)","FRUIT",512,"17",1
"6024","DEVAS","BILLA","FRUIT",513,"17",1
"6025","DEVAS","BAIR(INDIAN APPLE)","FRUIT",514,"17",1
"6026","DEVAS","MAHUA","FRUIT",515,"17",1
"6027","DEVAS","IMALI(TAMARIND)","FRUIT",516,"17",1
"6029","DEVAS","AWLA(GOOSEBERRY)","FRUIT",518,"17",1
"6035","DEVAS","KATAR","FRUIT",524,"17",1
"6036","DEVAS","BHINDI(OKRA)","VEGETABLES",601,"17",1
"6037","DEVAS","KARELA(BITTER GOURD)","VEGETABLES",602,"17",1
"6038","DEVAS","KAKADI","VEGETABLES",603,"17",1
"6039","DEVAS","BAINGAN(BRINJAL)","VEGETABLES",604,"17",1
"6040","DEVAS","GOBHI(CAULIFLOWER)","VEGETABLES",605,"17",1
"6043","DEVAS","MULI(RADDISH)","VEGETABLES",608,"17",1
"6044","DEVAS","PALAK(SPINACH)","VEGETABLES",609,"17",1
"6045","DEVAS","MAITHI(FENUGREEK)","VEGETABLES",610,"17",1
"6046","DEVAS","AALU(POTATO)","VEGETABLES",611,"17",1
"6047","DEVAS","BATLA","VEGETABLES",612,"17",1
"6048","DEVAS","DHANIYA(CORIANDER)","VEGETABLES",613,"17",1
"6049","DEVAS","MIRCHI(CHILLIES)","VEGETABLES",614,"17",1
"6050","DEVAS","ARABI(TARO)","VEGETABLES",615,"17",1
"6051","DEVAS","GILKI","VEGETABLES",616,"17",1
"6052","DEVAS","GAWARFALI(CLUSTER BEANS)","VEGETABLES",617,"17",1
"6053","DEVAS","LOKI(BOTTLE GOURD)","VEGETABLES",618,"17",1
"6054","DEVAS","KADDU(PUMPKIN)","VEGETABLES",619,"17",1
"6055","DEVAS","TORIYA (RIDGE GOURD)","VEGETABLES",620,"17",1
"6056","DEVAS","TUMADI","VEGETABLES",621,"17",1
"6057","DEVAS","JHUMAKI","VEGETABLES",622,"17",1
"6058","DEVAS","BALAR","VEGETABLES",624,"17",1
"6059","DEVAS","SURJNAFALI","VEGETABLES",625,"17",1
"6061","DEVAS","DANGARI","VEGETABLES",627,"17",1
"6062","DEVAS","AMADI","VEGETABLES",628,"17",1
"6065","DEVAS","ARANDI","VEGETABLES",631,"17",1
"6066","KHANDWA","JOWAR","CEREALS",101,"17",1
"6067","KHANDWA","MAIZE","CEREALS",102,"17",1
"6068","KHANDWA","WHEAT","CEREALS",103,"17",1
"6069","KHANDWA","PADDY","CEREALS",104,"17",1
"6070","KHANDWA","SAWARIYA","PULSES",201,"17",1
"6071","KHANDWA","CODU","PULSES",202,"17",1
"6072","KHANDWA","KUTKI","PULSES",203,"17",1
"6073","KHANDWA","BADALI","PULSES",204,"17",1
"6074","KHANDWA","GRAM","PULSES",205,"17",1
"6075","KHANDWA","TUWAR","PULSES",206,"17",1
"6076","KHANDWA","URAD","PULSES",207,"17",1
"6077","KHANDWA","MUNG","PULSES",208,"17",1
"6078","KHANDWA","CHAWALA","PULSES",209,"17",1
"6079","KHANDWA","MASOOR","PULSES",210,"17",1
